bacteria	acinetobacter_baumannii_1000160_gca_000588715
bacteria	acinetobacter_baumannii_118362_gca_000580515
bacteria	acinetobacter_baumannii_1288284_gca_000681715
bacteria	acinetobacter_baumannii_1295743_gca_000580875
bacteria	acinetobacter_baumannii_1419130_gca_000580595
bacteria	acinetobacter_baumannii_146457_gca_000580655
bacteria	acinetobacter_baumannii_1571545_gca_000682515
bacteria	acinetobacter_baumannii_21072_gca_000681575
bacteria	acinetobacter_baumannii_233846_gca_000682435
bacteria	acinetobacter_baumannii_25977_9_gca_000682095
bacteria	acinetobacter_baumannii_348935_gca_000580795
bacteria	acinetobacter_baumannii_496487_gca_000682215
bacteria	acinetobacter_baumannii_573719_gca_000588275
bacteria	acinetobacter_baumannii_625974_gca_000581255
bacteria	acinetobacter_baumannii_754286_gca_000682255
bacteria	acinetobacter_baumannii_940793_gca_000682295
bacteria	acinetobacter_baumannii_951631_gca_000580755
bacteria	acinetobacter_baumannii_99063_gca_000581295
bacteria	acinetobacter_baumannii_atcc_19606_cip_70_34_jcm_6841_gca_000162295
bacteria	acinetobacter_baumannii_aye_gca_000069245
bacteria	acinetobacter_baumannii_gca_000805365
bacteria	acinetobacter_baumannii_gca_000963815
bacteria	acinetobacter_baumannii_gca_001612095
bacteria	acinetobacter_baumannii_gca_001674475
bacteria	acinetobacter_baumannii_gca_001721375
bacteria	acinetobacter_baumannii_gca_001863705
bacteria	acinetobacter_baumannii_gca_001864155
bacteria	acinetobacter_baumannii_gca_001864735
bacteria	acinetobacter_baumannii_gca_001997285
bacteria	acinetobacter_baumannii_gca_002136865
bacteria	acinetobacter_baumannii_gca_002137945
bacteria	acinetobacter_baumannii_gca_002182465
bacteria	acinetobacter_baumannii_gca_002197745
bacteria	acinetobacter_baumannii_gca_002210065
bacteria	acinetobacter_baumannii_gca_002265555
bacteria	acinetobacter_baumannii_gca_002277645
bacteria	acinetobacter_baumannii_gca_002727055
bacteria	acinetobacter_baumannii_gca_002902885
bacteria	acinetobacter_baumannii_gca_002922935
bacteria	acinetobacter_baumannii_gca_003070935
bacteria	acinetobacter_baumannii_gca_003240535
